"Port Number","Service Name","Description"
"2413","orion-rmi-reg","orion-rmi-reg"
"2414","beeyond","Beeyond"
"2414","beeyond","Beeyond"
"2415","codima-rtp","Codima Remote Transaction Protocol"
"2415","codima-rtp","Codima Remote Transaction Protocol"
"2416","rmtserver","RMT Server"
"2416","rmtserver","RMT Server"
"2417","composit-server","Composit Server"
"2417","composit-server","Composit Server"
"2418","cas","cas"
"2418","cas","cas"
"2419","attachmate-s2s","Attachmate S2S"
"2419","attachmate-s2s","Attachmate S2S"
"2420","dslremote-mgmt","DSL Remote Management"
"2420","dslremote-mgmt","DSL Remote Management"
"2421","g-talk","G-Talk"
"2421","g-talk","G-Talk"
"2422","crmsbits","CRMSBITS"
"2422","crmsbits","CRMSBITS"
"2423","rnrp","RNRP"
"2423","rnrp","RNRP"
"2424","kofax-svr","KOFAX-SVR"
"2424","kofax-svr","KOFAX-SVR"
"2425","fjitsuappmgr","Fujitsu App Manager"
"2425","fjitsuappmgr","Fujitsu App Manager"
"2426","vcmp","VeloCloud MultiPath Protocol"
"2426","vcmp","VeloCloud MultiPath Protocol"
"2427","mgcp-gateway","Media Gateway Control Protocol Gateway"
"2427","mgcp-gateway","Media Gateway Control Protocol Gateway"
"2428","ott","One Way Trip Time"
"2428","ott","One Way Trip Time"
"2429","ft-role","FT-ROLE"
"2429","ft-role","FT-ROLE"
"2430","venus","venus"
"2430","venus","venus"
"2431","venus-se","venus-se"
"2431","venus-se","venus-se"
"2432","codasrv","codasrv"
"2432","codasrv","codasrv"
"2433","codasrv-se","codasrv-se"
"2433","codasrv-se","codasrv-se"
"2434","pxc-epmap","pxc-epmap"
"2434","pxc-epmap","pxc-epmap"
"2435","optilogic","OptiLogic"
"2435","optilogic","OptiLogic"
"2436","topx","TOP/X"
"2436","topx","TOP/X"
"2437","unicontrol","UniControl"
"2437","unicontrol","UniControl"
"2438","msp","MSP"
"2438","msp","MSP"
"2439","sybasedbsynch","SybaseDBSynch"
"2439","sybasedbsynch","SybaseDBSynch"
"2440","spearway","Spearway Lockers"
"2440","spearway","Spearway Lockers"
"2441","pvsw-inet","Pervasive I*net Data Server"
"2441","pvsw-inet","Pervasive I*net Data Server"
"2442","netangel","Netangel"
"2442","netangel","Netangel"
"2443","powerclientcsf","PowerClient Central Storage Facility"
"2443","powerclientcsf","PowerClient Central Storage Facility"
"2444","btpp2sectrans","BT PP2 Sectrans"
"2444","btpp2sectrans","BT PP2 Sectrans"
"2445","dtn1","DTN1"
"2445","dtn1","DTN1"
"2446","bues-service","bues_service
IANA assigned this well-formed service name as a replacement for ""bues_service""."
"2446","bues_service","bues_service"
"2446","bues-service","bues_service
IANA assigned this well-formed service name as a replacement for ""bues_service""."
"2446","bues_service","bues_service"
"2447","ovwdb","OpenView NNM daemon"
"2447","ovwdb","OpenView NNM daemon"
"2448","hpppssvr","hpppsvr"
"2448","hpppssvr","hpppsvr"
"2449","ratl","RATL"
"2449","ratl","RATL"
"2450","netadmin","netadmin"
"2450","netadmin","netadmin"
"2451","netchat","netchat"
"2451","netchat","netchat"
"2452","snifferclient","SnifferClient"
"2452","snifferclient","SnifferClient"
"2453","madge-ltd","madge ltd"
"2453","madge-ltd","madge ltd"
"2454","indx-dds","IndX-DDS"
"2454","indx-dds","IndX-DDS"
"2455","wago-io-system","WAGO-IO-SYSTEM"
"2455","wago-io-system","WAGO-IO-SYSTEM"
"2456","altav-remmgt","altav-remmgt"
"2456","altav-remmgt","altav-remmgt"
"2457","rapido-ip","Rapido_IP"
"2457","rapido-ip","Rapido_IP"
"2458","griffin","griffin"
"2458","griffin","griffin"
"2459","community","Community"
"2459","community","Community"
"2460","ms-theater","ms-theater"
"2460","ms-theater","ms-theater"
"2461","qadmifoper","qadmifoper"
"2461","qadmifoper","qadmifoper"
"2462","qadmifevent","qadmifevent"
"2462","qadmifevent","qadmifevent"
"2463","lsi-raid-mgmt","LSI RAID Management"
"2463","lsi-raid-mgmt","LSI RAID Management"
"2464","direcpc-si","DirecPC SI"
"2464","direcpc-si","DirecPC SI"
"2465","lbm","Load Balance Management"
"2465","lbm","Load Balance Management"
"2466","lbf","Load Balance Forwarding"
"2466","lbf","Load Balance Forwarding"
"2467","high-criteria","High Criteria"
"2467","high-criteria","High Criteria"
"2468","qip-msgd","qip_msgd"
"2468","qip-msgd","qip_msgd"
"2469","mti-tcs-comm","MTI-TCS-COMM"
"2469","mti-tcs-comm","MTI-TCS-COMM"
"2470","taskman-port","taskman port"
"2470","taskman-port","taskman port"
"2471","seaodbc","SeaODBC"
"2471","seaodbc","SeaODBC"
"2472","c3","C3"
"2472","c3","C3"
"2473","aker-cdp","Aker-cdp"
"2473","aker-cdp","Aker-cdp"
"2474","vitalanalysis","Vital Analysis"
"2474","vitalanalysis","Vital Analysis"
"2475","ace-server","ACE Server"
"2475","ace-server","ACE Server"
"2476","ace-svr-prop","ACE Server Propagation"
"2476","ace-svr-prop","ACE Server Propagation"
"2477","ssm-cvs","SecurSight Certificate Valifation Service"
"2477","ssm-cvs","SecurSight Certificate Valifation Service"
"2478","ssm-cssps","SecurSight Authentication Server (SSL)"
"2478","ssm-cssps","SecurSight Authentication Server (SSL)"
"2479","ssm-els","SecurSight Event Logging Server (SSL)"
"2479","ssm-els","SecurSight Event Logging Server (SSL)"
"2480","powerexchange","Informatica PowerExchange Listener"
"2480","powerexchange","Informatica PowerExchange Listener"
"2481","giop","Oracle GIOP"
"2481","giop","Oracle GIOP"
"2482","giop-ssl","Oracle GIOP SSL"
"2482","giop-ssl","Oracle GIOP SSL"
"2483","ttc","Oracle TTC"
"2483","ttc","Oracle TTC"
"2484","ttc-ssl","Oracle TTC SSL"
"2484","ttc-ssl","Oracle TTC SSL"
"2485","netobjects1","Net Objects1"
"2485","netobjects1","Net Objects1"
"2486","netobjects2","Net Objects2"
"2486","netobjects2","Net Objects2"
"2487","pns","Policy Notice Service"
"2487","pns","Policy Notice Service"
"2488","moy-corp","Moy Corporation"
"2488","moy-corp","Moy Corporation"
"2489","tsilb","TSILB"
"2489","tsilb","TSILB"
"2490","qip-qdhcp","qip_qdhcp"
"2490","qip-qdhcp","qip_qdhcp"
"2491","conclave-cpp","Conclave CPP"
"2491","conclave-cpp","Conclave CPP"
"2492","groove","GROOVE"
"2492","groove","GROOVE"
"2493","talarian-mqs","Talarian MQS"
"2493","talarian-mqs","Talarian MQS"
"2494","bmc-ar","BMC AR"
"2494","bmc-ar","BMC AR"
"2495","fast-rem-serv","Fast Remote Services"
"2495","fast-rem-serv","Fast Remote Services"
"2496","dirgis","DIRGIS"
"2496","dirgis","DIRGIS"
"2497","quaddb","Quad DB"
"2497","quaddb","Quad DB"
"2498","odn-castraq","ODN-CasTraq"
"2498","odn-castraq","ODN-CasTraq"
"2499","unicontrol","UniControl"
"2499","unicontrol","UniControl"
"2500","rtsserv","Resource Tracking system server"
"2500","rtsserv","Resource Tracking system server"
"2501","rtsclient","Resource Tracking system client"
"2501","rtsclient","Resource Tracking system client"
"2502","kentrox-prot","Kentrox Protocol"
"2502","kentrox-prot","Kentrox Protocol"
"2503","nms-dpnss","NMS-DPNSS"
"2503","nms-dpnss","NMS-DPNSS"
"2504","wlbs","WLBS"
"2504","wlbs","WLBS"
"2505","ppcontrol","PowerPlay Control"
"2505","ppcontrol","PowerPlay Control"
"2506","jbroker","jbroker"
"2506","jbroker","jbroker"
"2507","spock","spock"
"2507","spock","spock"
"2508","jdatastore","JDataStore"
"2508","jdatastore","JDataStore"
"2509","fjmpss","fjmpss"
"2509","fjmpss","fjmpss"
"2510","fjappmgrbulk","fjappmgrbulk"
"2510","fjappmgrbulk","fjappmgrbulk"
"2511","metastorm","Metastorm"
"2511","metastorm","Metastorm"
"2512","citrixima","Citrix IMA"
"2512","citrixima","Citrix IMA"
"2513","citrixadmin","Citrix ADMIN"
"2513","citrixadmin","Citrix ADMIN"
"2514","facsys-ntp","Facsys NTP"
"2514","facsys-ntp","Facsys NTP"
"2515","facsys-router","Facsys Router"
"2515","facsys-router","Facsys Router"
"2516","maincontrol","Main Control"
"2516","maincontrol","Main Control"
"2517","call-sig-trans","H.323 Annex E Call Control Signalling Transport"
"2517","call-sig-trans","H.323 Annex E Call Control Signalling Transport"
"2518","willy","Willy"
"2518","willy","Willy"
"2519","globmsgsvc","globmsgsvc"
"2519","globmsgsvc","globmsgsvc"
"2520","pvsw","Pervasive Listener"
"2520","pvsw","Pervasive Listener"
"2521","adaptecmgr","Adaptec Manager"
"2521","adaptecmgr","Adaptec Manager"
"2522","windb","WinDb"
"2522","windb","WinDb"
"2523","qke-llc-v3","Qke LLC V.3"
"2523","qke-llc-v3","Qke LLC V.3"
"2524","optiwave-lm","Optiwave License Management"
"2524","optiwave-lm","Optiwave License Management"
"2525","ms-v-worlds","MS V-Worlds"
"2525","ms-v-worlds","MS V-Worlds"
"2526","ema-sent-lm","EMA License Manager"
"2526","ema-sent-lm","EMA License Manager"
"2527","iqserver","IQ Server"
"2527","iqserver","IQ Server"
"2528","ncr-ccl","NCR CCL
IANA assigned this well-formed service name as a replacement for ""ncr_ccl""."
"2528","ncr_ccl","NCR CCL"
"2528","ncr-ccl","NCR CCL
IANA assigned this well-formed service name as a replacement for ""ncr_ccl""."
"2528","ncr_ccl","NCR CCL"
"2529","utsftp","UTS FTP"
"2529","utsftp","UTS FTP"
"2530","vrcommerce","VR Commerce"
"2530","vrcommerce","VR Commerce"
"2531","ito-e-gui","ITO-E GUI"
"2531","ito-e-gui","ITO-E GUI"
"2532","ovtopmd","OVTOPMD"
"2532","ovtopmd","OVTOPMD"
"2533","snifferserver","SnifferServer"
"2533","snifferserver","SnifferServer"
"2534","combox-web-acc","Combox Web Access"
"2534","combox-web-acc","Combox Web Access"
"2535","madcap","MADCAP"
"2535","madcap","MADCAP"
"2536","btpp2audctr1","btpp2audctr1"
"2536","btpp2audctr1","btpp2audctr1"
"2537","upgrade","Upgrade Protocol"
"2537","upgrade","Upgrade Protocol"
"2538","vnwk-prapi","vnwk-prapi"
"2538","vnwk-prapi","vnwk-prapi"
"2539","vsiadmin","VSI Admin"
"2539","vsiadmin","VSI Admin"
"2540","lonworks","LonWorks"
"2540","lonworks","LonWorks"
"2541","lonworks2","LonWorks2"
"2541","lonworks2","LonWorks2"
"2542","udrawgraph","uDraw(Graph)"
"2542","udrawgraph","uDraw(Graph)"
"2543","reftek","REFTEK"
"2543","reftek","REFTEK"
"2544","novell-zen","Management Daemon Refresh"
"2544","novell-zen","Management Daemon Refresh"
"2545","sis-emt","sis-emt"
"2545","sis-emt","sis-emt"
"2546","vytalvaultbrtp","vytalvaultbrtp"
"2546","vytalvaultbrtp","vytalvaultbrtp"
"2547","vytalvaultvsmp","vytalvaultvsmp"
"2547","vytalvaultvsmp","vytalvaultvsmp"
"2548","vytalvaultpipe","vytalvaultpipe"
"2548","vytalvaultpipe","vytalvaultpipe"
"2549","ipass","IPASS"
"2549","ipass","IPASS"
"2550","ads","ADS"
"2550","ads","ADS"
"2551","isg-uda-server","ISG UDA Server"
"2551","isg-uda-server","ISG UDA Server"
"2552","call-logging","Call Logging"
"2552","call-logging","Call Logging"
"2553","efidiningport","efidiningport"
"2553","efidiningport","efidiningport"
"2554","vcnet-link-v10","VCnet-Link v10"
"2554","vcnet-link-v10","VCnet-Link v10"
"2555","compaq-wcp","Compaq WCP"
"2555","compaq-wcp","Compaq WCP"
"2556","nicetec-nmsvc","nicetec-nmsvc"
"2556","nicetec-nmsvc","nicetec-nmsvc"
"2557","nicetec-mgmt","nicetec-mgmt"
"2557","nicetec-mgmt","nicetec-mgmt"
"2558","pclemultimedia","PCLE Multi Media"
"2558","pclemultimedia","PCLE Multi Media"
"2559","lstp","LSTP"
"2559","lstp","LSTP"
"2560","labrat","labrat"
"2560","labrat","labrat"
"2561","mosaixcc","MosaixCC"
"2561","mosaixcc","MosaixCC"
"2562","delibo","Delibo"
"2562","delibo","Delibo"
"2563","cti-redwood","CTI Redwood"
"2563","cti-redwood","CTI Redwood"
"2564","hp-3000-telnet","HP 3000 NS/VT block mode telnet"
"2564","hp-3000-telnet","HP 3000 NS/VT block mode telnet"
"2565","coord-svr","Coordinator Server"
"2565","coord-svr","Coordinator Server"
"2566","pcs-pcw","pcs-pcw"
"2566","pcs-pcw","pcs-pcw"
"2567","clp","Cisco Line Protocol"
"2567","clp","Cisco Line Protocol"
"2568","spamtrap","SPAM TRAP"
"2568","spamtrap","SPAM TRAP"
"2569","sonuscallsig","Sonus Call Signal"
"2569","sonuscallsig","Sonus Call Signal"
"2570","hs-port","HS Port"
"2570","hs-port","HS Port"
"2571","cecsvc","CECSVC"
"2571","cecsvc","CECSVC"
"2572","ibp","IBP"
"2572","ibp","IBP"
"2573","trustestablish","Trust Establish"
"2573","trustestablish","Trust Establish"
"2574","blockade-bpsp","Blockade BPSP"
"2574","blockade-bpsp","Blockade BPSP"
"2575","hl7","HL7"
"2575","hl7","HL7"
"2576","tclprodebugger","TCL Pro Debugger"
"2576","tclprodebugger","TCL Pro Debugger"
"2577","scipticslsrvr","Scriptics Lsrvr"
"2577","scipticslsrvr","Scriptics Lsrvr"
"2578","rvs-isdn-dcp","RVS ISDN DCP"
"2578","rvs-isdn-dcp","RVS ISDN DCP"
"2579","mpfoncl","mpfoncl"
"2579","mpfoncl","mpfoncl"
"2580","tributary","Tributary"
"2580","tributary","Tributary"
"2581","argis-te","ARGIS TE"
"2581","argis-te","ARGIS TE"
"2582","argis-ds","ARGIS DS"
"2582","argis-ds","ARGIS DS"
"2583","mon","MON"
"2583","mon","MON"
"2584","cyaserv","cyaserv"
"2584","cyaserv","cyaserv"
"2585","netx-server","NETX Server"
"2585","netx-server","NETX Server"
"2586","netx-agent","NETX Agent"
"2586","netx-agent","NETX Agent"
"2587","masc","MASC"
"2587","masc","MASC"
"2588","privilege","Privilege"
"2588","privilege","Privilege"
"2589","quartus-tcl","quartus tcl"
"2589","quartus-tcl","quartus tcl"
"2590","idotdist","idotdist"
"2590","idotdist","idotdist"
"2591","maytagshuffle","Maytag Shuffle"
"2591","maytagshuffle","Maytag Shuffle"
"2592","netrek","netrek"
"2592","netrek","netrek"
"2593","mns-mail","MNS Mail Notice Service"
"2593","mns-mail","MNS Mail Notice Service"
"2594","dts","Data Base Server"
"2594","dts","Data Base Server"
"2595","worldfusion1","World Fusion 1"
"2595","worldfusion1","World Fusion 1"
"2596","worldfusion2","World Fusion 2"
"2596","worldfusion2","World Fusion 2"
"2597","homesteadglory","Homestead Glory"
"2597","homesteadglory","Homestead Glory"
"2598","citriximaclient","Citrix MA Client"
"2598","citriximaclient","Citrix MA Client"
"2599","snapd","Snap Discovery"
"2599","snapd","Snap Discovery"
"2600","hpstgmgr","HPSTGMGR"
"2600","hpstgmgr","HPSTGMGR"
"2601","discp-client","discp client"
"2601","discp-client","discp client"
"2602","discp-server","discp server"
"2602","discp-server","discp server"
"2603","servicemeter","Service Meter"
"2603","servicemeter","Service Meter"
"2604","nsc-ccs","NSC CCS"
"2604","nsc-ccs","NSC CCS"
"2605","nsc-posa","NSC POSA"
"2605","nsc-posa","NSC POSA"
"2606","netmon","Dell Netmon"
"2606","netmon","Dell Netmon"
"2607","connection","Dell Connection"
"2607","connection","Dell Connection"
"2608","wag-service","Wag Service"
"2608","wag-service","Wag Service"
"2609","system-monitor","System Monitor"
"2609","system-monitor","System Monitor"
"2610","versa-tek","VersaTek"
"2610","versa-tek","VersaTek"
"2611","lionhead","LIONHEAD"
"2611","lionhead","LIONHEAD"
"2612","qpasa-agent","Qpasa Agent"
"2612","qpasa-agent","Qpasa Agent"
"2613","smntubootstrap","SMNTUBootstrap"
"2613","smntubootstrap","SMNTUBootstrap"
"2614","neveroffline","Never Offline"
"2614","neveroffline","Never Offline"
"2615","firepower","firepower"
"2615","firepower","firepower"
"2616","appswitch-emp","appswitch-emp"
"2616","appswitch-emp","appswitch-emp"
"2617","cmadmin","Clinical Context Managers"
"2617","cmadmin","Clinical Context Managers"
"2618","priority-e-com","Priority E-Com"
"2618","priority-e-com","Priority E-Com"
"2619","bruce","bruce"
"2619","bruce","bruce"
"2620","lpsrecommender","LPSRecommender"
"2620","lpsrecommender","LPSRecommender"
"2621","miles-apart","Miles Apart Jukebox Server"
"2621","miles-apart","Miles Apart Jukebox Server"
"2622","metricadbc","MetricaDBC"
"2622","metricadbc","MetricaDBC"
"2623","lmdp","LMDP"
"2623","lmdp","LMDP"
"2624","aria","Aria"
"2624","aria","Aria"
"2625","blwnkl-port","Blwnkl Port"
"2625","blwnkl-port","Blwnkl Port"
"2626","gbjd816","gbjd816"
"2626","gbjd816","gbjd816"
"2627","moshebeeri","Moshe Beeri"
"2627","moshebeeri","Moshe Beeri"
"2628","dict","DICT"
"2628","dict","DICT"
"2629","sitaraserver","Sitara Server"
"2629","sitaraserver","Sitara Server"
"2630","sitaramgmt","Sitara Management"
"2630","sitaramgmt","Sitara Management"
"2631","sitaradir","Sitara Dir"
"2631","sitaradir","Sitara Dir"
"2632","irdg-post","IRdg Post"
"2632","irdg-post","IRdg Post"
"2633","interintelli","InterIntelli"
"2633","interintelli","InterIntelli"
"2634","pk-electronics","PK Electronics"
"2634","pk-electronics","PK Electronics"
"2635","backburner","Back Burner"
"2635","backburner","Back Burner"
"2636","solve","Solve"
"2636","solve","Solve"
"2637","imdocsvc","Import Document Service"
"2637","imdocsvc","Import Document Service"
"2638","sybaseanywhere","Sybase Anywhere"
"2638","sybaseanywhere","Sybase Anywhere"
"2639","aminet","AMInet"
"2639","aminet","AMInet"
"2640","ami-control","Alcorn McBride Inc protocol used for device control"
"2640","ami-control","Alcorn McBride Inc protocol used for device control"
"2641","hdl-srv","HDL Server"
"2641","hdl-srv","HDL Server"
"2642","tragic","Tragic"
"2642","tragic","Tragic"
"2643","gte-samp","GTE-SAMP"
"2643","gte-samp","GTE-SAMP"
"2644","travsoft-ipx-t","Travsoft IPX Tunnel"
"2644","travsoft-ipx-t","Travsoft IPX Tunnel"
"2645","novell-ipx-cmd","Novell IPX CMD"
"2645","novell-ipx-cmd","Novell IPX CMD"
"2646","and-lm","AND License Manager"
"2646","and-lm","AND License Manager"
"2647","syncserver","SyncServer"
"2647","syncserver","SyncServer"
"2648","upsnotifyprot","Upsnotifyprot"
"2648","upsnotifyprot","Upsnotifyprot"
"2649","vpsipport","VPSIPPORT"
"2649","vpsipport","VPSIPPORT"
"2650","eristwoguns","eristwoguns"
"2650","eristwoguns","eristwoguns"
"2651","ebinsite","EBInSite"
"2651","ebinsite","EBInSite"
"2652","interpathpanel","InterPathPanel"
"2652","interpathpanel","InterPathPanel"
"2653","sonus","Sonus"
"2653","sonus","Sonus"
"2654","corel-vncadmin","Corel VNC Admin
IANA assigned this well-formed service name as a replacement for ""corel_vncadmin""."
"2654","corel_vncadmin","Corel VNC Admin"
"2654","corel-vncadmin","Corel VNC Admin
IANA assigned this well-formed service name as a replacement for ""corel_vncadmin""."
"2654","corel_vncadmin","Corel VNC Admin"
"2655","unglue","UNIX Nt Glue"
"2655","unglue","UNIX Nt Glue"
"2656","kana","Kana"
"2656","kana","Kana"
"2657","sns-dispatcher","SNS Dispatcher"
"2657","sns-dispatcher","SNS Dispatcher"
"2658","sns-admin","SNS Admin"
"2658","sns-admin","SNS Admin"
"2659","sns-query","SNS Query"
"2659","sns-query","SNS Query"
"2660","gcmonitor","GC Monitor"
"2660","gcmonitor","GC Monitor"
"2661","olhost","OLHOST"
"2661","olhost","OLHOST"
"2662","bintec-capi","BinTec-CAPI"
"2662","bintec-capi","BinTec-CAPI"
"2663","bintec-tapi","BinTec-TAPI"
"2663","bintec-tapi","BinTec-TAPI"
"2664","patrol-mq-gm","Patrol for MQ GM"
"2664","patrol-mq-gm","Patrol for MQ GM"
"2665","patrol-mq-nm","Patrol for MQ NM"
"2665","patrol-mq-nm","Patrol for MQ NM"
"2666","extensis","extensis"
"2666","extensis","extensis"
"2667","alarm-clock-s","Alarm Clock Server"
"2667","alarm-clock-s","Alarm Clock Server"
"2668","alarm-clock-c","Alarm Clock Client"
